# Word's own rendering of headers-footers.docx, as the place every word of it landed.
# Written by `cargo xtask compare`. Not by hand, and not read by anything
# but the comparison: `page`, `x`, `baseline`, `text`, in points.
# document 086deafb  export 67d00bda  reading becf340b
# Stale? `cargo xtask compare --refresh` renews it, and needs Word for that
# one document. Everything else goes on working without it.
1	411.194	253.130	text.
1	435.890	253.130	Body
1	463.226	253.130	text.
1	487.802	253.130	Body
1	515.162	253.130	text.
1	72.024	270.050	Body
1	99.360	270.050	text.
1	123.936	270.050	Body
1	151.296	270.050	text.
1	175.872	270.050	Body
1	203.340	270.050	text.
1	227.916	270.050	Body
1	255.276	270.050	text.
1	279.852	270.050	Body
1	307.212	270.050	text.
1	331.788	270.050	Body
1	359.148	270.050	text.
1	383.724	270.050	Body
1	411.084	270.050	text.
1	435.780	270.050	Body
1	463.116	270.050	text.
1	487.692	270.050	Body
1	515.052	270.050	text.
1	72.024	287.090	Body
1	99.360	287.090	text.
1	123.936	287.090	Body
1	151.296	287.090	text.
1	175.872	287.090	Body
1	203.340	287.090	text.
1	227.916	287.090	Body
1	255.276	287.090	text.
1	279.852	287.090	Body
1	307.212	287.090	text.
1	331.788	287.090	Body
1	359.148	287.090	text.
1	383.724	287.090	Body
1	411.084	287.090	text.
1	435.780	287.090	Body
1	463.116	287.090	text.
1	487.692	287.090	Body
1	515.380	287.090	text.
1	72.024	304.010	Body
1	99.360	304.010	text.
1	123.936	304.010	Body
1	151.296	304.010	text.
1	175.872	304.010	Body
1	203.340	304.010	text.
1	227.916	304.010	Body
1	255.276	304.010	text.
1	279.852	304.010	Body
1	307.212	304.010	text.
1	331.788	304.010	Body
1	359.148	304.010	text.
1	383.724	304.010	Body
1	411.084	304.010	text.
1	435.780	304.010	Body
1	463.116	304.010	text.
1	487.692	304.010	Body
1	515.052	304.010	text.
1	72.024	321.050	Body
1	99.360	321.050	text.
1	123.936	321.050	Body
1	151.296	321.050	text.
1	175.872	321.050	Body
1	203.340	321.050	text.
1	227.916	321.050	Body
1	255.276	321.050	text.
1	279.852	321.050	Body
1	307.212	321.050	text.
1	331.788	321.050	Body
1	359.148	321.050	text.
1	383.724	321.050	Body
1	411.084	321.050	text.
1	435.780	321.050	Body
1	463.116	321.050	text.
1	487.692	321.050	Body
1	515.052	321.050	text.
1	72.024	337.970	Body
1	99.360	337.970	text.
1	123.936	337.970	Body
1	151.296	337.970	text.
1	175.872	337.970	Body
1	203.340	337.970	text.
1	227.916	337.970	Body
1	255.276	337.970	text.
1	279.852	337.970	Body
1	307.212	337.970	text.
1	331.934	337.970	Body
1	359.294	337.970	text.
1	383.870	337.970	Body
1	411.230	337.970	text.
1	435.926	337.970	Body
1	463.262	337.970	text.
1	487.838	337.970	Body
1	515.198	337.970	text.
1	72.024	354.890	Body
1	99.360	354.890	text.
1	123.936	354.890	Body
1	151.296	354.890	text.
1	175.872	354.890	Body
1	203.340	354.890	text.
1	227.916	354.890	Body
1	255.276	354.890	text.
1	279.852	354.890	Body
1	307.212	354.890	text.
1	331.788	354.890	Body
1	359.148	354.890	text.
1	383.724	354.890	Body
1	411.084	354.890	text.
1	435.780	354.890	Body
1	463.116	354.890	text.
1	487.692	354.890	Body
1	515.052	354.890	text.
1	72.024	371.930	Body
1	99.360	371.930	text.
1	123.936	371.930	Body
1	151.296	371.930	text.
1	175.872	371.930	Body
1	203.340	371.930	text.
1	227.916	371.930	Body
1	255.276	371.930	text.
1	279.852	371.930	Body
1	307.212	371.930	text.
1	331.788	371.930	Body
1	359.148	371.930	text.
1	383.724	371.930	Body
1	411.084	371.930	text.
1	435.780	371.930	Body
1	463.116	371.930	text.
1	487.692	371.930	Body
1	515.052	371.930	text.
1	72.024	388.850	Body
1	99.360	388.850	text.
1	123.980	388.850	Body
1	151.316	388.850	text.
1	175.892	388.850	Body
1	203.360	388.850	text.
1	227.936	388.850	Body
1	255.296	388.850	text.
1	279.872	388.850	Body
1	307.232	388.850	text.
1	331.808	388.850	Body
1	359.168	388.850	text.
1	383.744	388.850	Body
1	411.104	388.850	text.
1	435.800	388.850	Body
1	463.136	388.850	text.
1	487.712	388.850	Body
1	515.072	388.850	text.
1	72.024	405.890	Body
1	99.360	405.890	text.
1	123.936	405.890	Body
1	151.296	405.890	text.
1	175.872	405.890	Body
1	203.340	405.890	text.
1	227.916	405.890	Body
1	255.276	405.890	text.
1	279.852	405.890	Body
1	307.212	405.890	text.
1	331.788	405.890	Body
1	359.148	405.890	text.
1	383.724	405.890	Body
1	411.084	405.890	text.
1	435.780	405.890	Body
1	463.116	405.890	text.
1	487.692	405.890	Body
1	515.052	405.890	text.
1	72.024	422.830	Body
1	99.360	422.830	text.
1	123.936	422.830	Body
1	151.296	422.830	text.
1	175.872	422.830	Body
1	203.340	422.830	text.
1	227.916	422.830	Body
1	255.276	422.830	text.
1	279.852	422.830	Body
1	307.212	422.830	text.
1	331.788	422.830	Body
1	359.148	422.830	text.
1	383.724	422.830	Body
1	411.286	422.830	text.
1	435.982	422.830	Body
1	463.318	422.830	text.
1	487.894	422.830	Body
1	515.254	422.830	text.
1	72.024	439.750	Body
1	99.360	439.750	text.
1	123.936	439.750	Body
1	151.296	439.750	text.
1	175.872	439.750	Body
1	203.340	439.750	text.
1	227.916	439.750	Body
1	255.276	439.750	text.
1	279.852	439.750	Body
1	307.212	439.750	text.
1	331.788	439.750	Body
1	359.148	439.750	text.
1	383.724	439.750	Body
1	411.084	439.750	text.
1	435.780	439.750	Body
1	463.116	439.750	text.
1	487.692	439.750	Body
1	515.052	439.750	text.
1	72.024	456.790	Body
1	99.360	456.790	text.
1	123.936	456.790	Body
1	151.296	456.790	text.
1	175.872	456.790	Body
1	203.340	456.790	text.
1	227.916	456.790	Body
1	255.276	456.790	text.
1	279.852	456.790	Body
1	307.212	456.790	text.
1	331.788	456.790	Body
1	359.148	456.790	text.
1	383.724	456.790	Body
1	411.084	456.790	text.
1	435.780	456.790	Body
1	463.116	456.790	text.
1	487.692	456.790	Body
1	515.052	456.790	text.
1	72.024	473.710	Body
1	99.360	473.710	text.
1	123.936	473.710	Body
1	151.296	473.710	text.
1	175.872	473.710	Body
1	203.450	473.710	text.
1	228.014	473.710	Body
1	255.374	473.710	text.
1	279.950	473.710	Body
1	307.310	473.710	text.
1	331.886	473.710	Body
1	359.246	473.710	text.
1	383.822	473.710	Body
1	411.182	473.710	text.
1	435.878	473.710	Body
1	463.214	473.710	text.
1	487.790	473.710	Body
1	515.150	473.710	text.
1	72.024	490.750	Body
1	99.360	490.750	text.
1	123.936	490.750	Body
1	151.296	490.750	text.
1	175.872	490.750	Body
1	203.340	490.750	text.
1	227.916	490.750	Body
1	255.276	490.750	text.
1	279.852	490.750	Body
1	307.212	490.750	text.
1	331.788	490.750	Body
1	359.148	490.750	text.
1	383.724	490.750	Body
1	411.084	490.750	text.
1	435.780	490.750	Body
1	463.116	490.750	text.
1	487.692	490.750	Body
1	515.052	490.750	text.
1	72.024	507.670	Body
1	99.360	507.670	text.
1	123.936	507.670	Body
1	151.296	507.670	text.
1	175.872	507.670	Body
1	203.340	507.670	text.
1	227.916	507.670	Body
1	255.276	507.670	text.
1	279.852	507.670	Body
1	307.212	507.670	text.
1	331.788	507.670	Body
1	359.148	507.670	text.
1	383.724	507.670	Body
1	411.084	507.670	text.
1	435.780	507.670	Body
1	463.116	507.670	text.
1	487.996	507.670	Body
1	515.356	507.670	text.
1	72.024	524.590	Body
1	99.360	524.590	text.
1	123.936	524.590	Body
1	151.296	524.590	text.
1	175.872	524.590	Body
1	203.340	524.590	text.
1	227.916	524.590	Body
1	255.276	524.590	text.
1	279.852	524.590	Body
1	307.212	524.590	text.
1	331.788	524.590	Body
1	359.148	524.590	text.
1	383.724	524.590	Body
1	411.084	524.590	text.
1	435.780	524.590	Body
1	463.116	524.590	text.
1	487.692	524.590	Body
1	515.052	524.590	text.
1	72.024	541.630	Body
1	99.360	541.630	text.
1	123.936	541.630	Body
1	151.296	541.630	text.
1	175.872	541.630	Body
1	203.340	541.630	text.
1	227.916	541.630	Body
1	255.276	541.630	text.
1	279.852	541.630	Body
1	307.212	541.630	text.
1	331.788	541.630	Body
1	359.148	541.630	text.
1	383.724	541.630	Body
1	411.084	541.630	text.
1	435.780	541.630	Body
1	463.116	541.630	text.
1	487.692	541.630	Body
1	515.052	541.630	text.
1	72.024	558.550	Body
1	99.360	558.550	text.
1	123.936	558.550	Body
1	151.296	558.550	text.
1	175.872	558.550	Body
1	203.340	558.550	text.
1	227.916	558.550	Body
1	255.276	558.550	text.
1	280.010	558.550	Body
1	307.346	558.550	text.
1	331.922	558.550	Body
1	359.282	558.550	text.
1	383.858	558.550	Body
1	411.218	558.550	text.
1	435.914	558.550	Body
1	463.250	558.550	text.
1	487.826	558.550	Body
1	515.186	558.550	text.
1	72.024	575.590	Body
1	99.360	575.590	text.
1	123.936	575.590	Body
1	151.296	575.590	text.
1	175.872	575.590	Body
1	203.340	575.590	text.
1	227.916	575.590	Body
1	255.276	575.590	text.
1	279.852	575.590	Body
1	307.212	575.590	text.
1	331.788	575.590	Body
1	359.148	575.590	text.
1	383.724	575.590	Body
1	411.084	575.590	text.
1	435.780	575.590	Body
1	463.116	575.590	text.
1	487.692	575.590	Body
1	515.052	575.590	text.
1	72.024	592.540	Body
1	99.360	592.540	text.
1	123.936	592.540	Body
1	151.296	592.540	text.
1	175.872	592.540	Body
1	203.340	592.540	text.
1	227.916	592.540	Body
1	255.276	592.540	text.
1	279.852	592.540	Body
1	307.212	592.540	text.
1	331.788	592.540	Body
1	359.148	592.540	text.
1	383.724	592.540	Body
1	411.084	592.540	text.
1	435.780	592.540	Body
1	463.116	592.540	text.
1	487.692	592.540	Body
1	515.052	592.540	text.
1	72.024	609.460	Body
1	99.372	609.460	text.
1	123.948	609.460	Body
1	151.308	609.460	text.
1	175.884	609.460	Body
1	203.352	609.460	text.
1	227.928	609.460	Body
1	255.288	609.460	text.
1	279.864	609.460	Body
1	307.224	609.460	text.
1	331.800	609.460	Body
1	359.160	609.460	text.
1	383.736	609.460	Body
1	411.096	609.460	text.
1	435.792	609.460	Body
1	463.128	609.460	text.
1	487.704	609.460	Body
1	515.064	609.460	text.
1	72.024	626.500	Body
1	99.360	626.500	text.
1	123.936	626.500	Body
1	151.296	626.500	text.
1	175.872	626.500	Body
1	203.340	626.500	text.
1	227.916	626.500	Body
1	255.276	626.500	text.
1	279.852	626.500	Body
1	307.212	626.500	text.
1	331.788	626.500	Body
1	359.148	626.500	text.
1	383.724	626.500	Body
1	411.084	626.500	text.
1	435.780	626.500	Body
1	463.116	626.500	text.
1	487.692	626.500	Body
1	515.052	626.500	text.
1	72.024	643.420	Body
1	99.360	643.420	text.
1	123.936	643.420	Body
1	151.296	643.420	text.
1	175.872	643.420	Body
1	203.340	643.420	text.
