# Word's own rendering of file-sample_1MB.docx, as the place every word of it landed.
# Written by `cargo xtask compare`. Not by hand, and not read by anything
# but the comparison: `page`, `x`, `baseline`, `text`, in points.
# document 209b5efe  export 67d00bda  reading becf340b
# Stale? `cargo xtask compare --refresh` renews it, and needs Word for that
# one document. Everything else goes on working without it.
1	409.848	677.980	nisi
1	430.128	677.980	sunt
1	453.156	677.980	mollit
1	484.908	677.980	aliqua.
1	72.024	691.780	Aliqua
1	107.688	691.780	incididunt
1	159.348	691.780	et
1	171.012	691.780	officia
1	205.344	691.780	officia
1	239.544	691.780	occaecat
1	283.884	691.780	amet
1	310.164	691.780	pariatur
1	350.484	691.780	in
1	362.820	691.780	proident
1	405.768	691.780	esse
1	428.820	691.780	sunt
1	451.944	691.780	dolor
1	480.312	691.780	sit
1	494.652	691.780	officia.
1	72.024	705.576	Deserunt
1	118.236	705.576	occaecat
1	162.456	705.576	sed
1	181.452	705.576	ipsum
1	213.912	705.576	dolor
1	242.268	705.576	occaecat
1	286.380	705.576	labore
1	319.380	705.576	aliquip
1	355.704	705.576	esse
1	378.648	705.576	commodo
1	429.636	705.576	labore
1	462.624	705.576	ea.
1	479.400	705.576	Id
1	492.240	705.576	laborum
2	72.024	83.180	pariatur
2	112.236	83.180	enim
2	139.212	83.180	et
2	150.828	83.180	amet
2	177.216	83.180	velit
2	201.696	83.180	ea
2	215.256	83.180	velit
2	239.580	83.180	laboris
2	275.232	83.180	velit
2	299.556	83.180	quis.
2	325.596	83.180	Sed
2	346.596	83.180	velit
2	370.920	83.180	deserunt
2	414.516	83.180	sit
2	428.892	83.180	ut
2	441.228	83.180	incididunt
2	492.924	83.180	laboris
2	72.024	96.980	aliquip
2	108.348	96.980	ullamco
2	150.000	96.980	est
2	166.284	96.980	dolor.
